frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
101,1024,120,1,0,0.080448,0.114848,0.022528,0.018432,0.114848,6.90996,6.4,122880
102,1024,120,1,0,0.10192,0.139296,0.02048,0.018432,0.139296,6.90996,6.4,122880
103,1024,120,1,0,0.109472,0.097376,0.02048,0.06656,0.109472,6.90996,6.4,122880
104,1024,120,1,0,0.080288,0.11424,0.02048,0.018432,0.11424,6.90996,6.4,122880
105,1024,120,1,0,0.0784,0.114688,0.021504,0.018432,0.114688,6.90996,6.4,122880
106,1024,120,1,0,0.073984,0.115392,0.021504,0.018432,0.115392,6.90996,6.4,122880
107,1024,120,1,0,0.141984,0.09792,0.021504,0.018432,0.141984,6.90996,6.4,122880
108,1024,120,1,0,0.07072,0.106816,0.02048,0.018432,0.106816,6.90996,6.4,122880
109,1024,120,1,0,0.082336,0.120928,0.02048,0.018432,0.120928,6.90996,6.4,122880
110,1024,120,1,0,0.087584,0.1224,0.02048,0.018432,0.1224,6.90996,6.4,122880
111,1024,120,1,0,0.087808,0.125024,0.021504,0.018432,0.125024,6.90996,6.4,122880
112,1024,120,1,0,0.108512,0.148288,0.021504,0.018432,0.148288,6.90996,6.4,122880
113,1024,120,1,0,0.078592,0.1216,0.022528,0.01744,0.1216,6.90996,6.4,122880
114,1024,120,1,0,0.081568,0.117152,0.02048,0.018432,0.117152,6.90996,6.4,122880
115,1024,120,1,0,0.07888,0.115264,0.021504,0.018432,0.115264,6.90996,6.4,122880
116,1024,120,1,0,0.103424,0.140032,0.021504,0.018432,0.140032,6.90996,6.4,122880
117,1024,120,1,0,0.106176,0.151136,0.022528,0.018432,0.151136,6.90996,6.4,122880
118,1024,120,1,0,0.081728,0.09632,0.022528,0.019456,0.09632,6.90996,6.4,122880
119,1024,120,1,0,0.104864,0.140992,0.021504,0.017408,0.140992,6.90996,6.4,122880
120,1024,120,1,0,0.116928,0.163264,0.02048,0.018432,0.163264,6.90996,6.4,122880
121,1024,120,1,0,0.107104,0.152,0.021504,0.017408,0.152,6.90996,6.4,122880
122,1024,120,1,0,0.094976,0.140416,0.02048,0.018432,0.140416,6.90996,6.4,122880
123,1024,120,1,0,0.100352,0.139904,0.021504,0.017408,0.139904,6.90996,6.4,122880
124,1024,120,1,0,0.086336,0.096192,0.02048,0.018432,0.096192,6.90996,6.4,122880
125,1024,120,1,0,0.109536,0.146528,0.022528,0.017408,0.146528,6.90996,6.4,122880
126,1024,120,1,0,0.09088,0.126592,0.02048,0.018432,0.126592,6.90996,6.4,122880
127,1024,120,1,0,0.112576,0.157952,0.021504,0.018432,0.157952,6.90996,6.4,122880
128,1024,120,1,0,0.083904,0.12128,0.02048,0.018432,0.12128,6.90996,6.4,122880
129,1024,120,1,0,0.07456,0.113184,0.021504,0.018432,0.113184,6.90996,6.4,122880
130,1024,120,1,0,0.08304,0.120608,0.021504,0.018432,0.120608,6.90996,6.4,122880
131,1024,120,1,0,0.107584,0.062048,0.06048,0.054272,0.107584,6.90996,6.4,122880
132,1024,120,1,0,0.103648,0.098624,0.021504,0.018432,0.103648,6.90996,6.4,122880
133,1024,120,1,0,0.151648,0.197024,0.021504,0.018432,0.197024,6.90996,6.4,122880
134,1024,120,1,0,0.078816,0.118528,0.021504,0.018432,0.118528,6.90996,6.4,122880
135,1024,120,1,0,0.090432,0.126976,0.022528,0.01744,0.126976,6.90996,6.4,122880
136,1024,120,1,0,0.08608,0.120288,0.02048,0.018432,0.120288,6.90996,6.4,122880
137,1024,120,1,0,0.076608,0.11584,0.022528,0.018432,0.11584,6.90996,6.4,122880
138,1024,120,1,0,0.08176,0.116608,0.02048,0.019456,0.116608,6.90996,6.4,122880
139,1024,120,1,0,0.088928,0.118976,0.021504,0.018432,0.118976,6.90996,6.4,122880
140,1024,120,1,0,0.112032,0.149568,0.021504,0.018432,0.149568,6.90996,6.4,122880
141,1024,120,1,0,0.108608,0.15328,0.021504,0.018432,0.15328,6.90996,6.4,122880
142,1024,120,1,0,0.150368,0.112128,0.021504,0.018432,0.150368,6.90996,6.4,122880
143,1024,120,1,0,0.073152,0.110528,0.021504,0.018432,0.110528,6.90996,6.4,122880
144,1024,120,1,0,0.081632,0.099904,0.02048,0.018432,0.099904,6.90996,6.4,122880
145,1024,120,1,0,0.173824,0.11984,0.019456,0.018432,0.173824,6.90996,6.4,122880
146,1024,120,1,0,0.091744,0.111808,0.021504,0.018432,0.111808,6.90996,6.4,122880
147,1024,120,1,0,0.13056,0.092288,0.021504,0.058368,0.13056,6.90996,6.4,122880
148,1024,120,1,0,0.089984,0.130016,0.022528,0.018432,0.130016,6.90996,6.4,122880
149,1024,120,1,0,0.084224,0.115808,0.02048,0.018432,0.115808,6.90996,6.4,122880
150,1024,120,1,0,0.074336,0.11152,0.021504,0.018432,0.11152,6.90996,6.4,122880
151,1024,120,1,0,0.132928,0.17792,0.02048,0.018432,0.17792,6.90996,6.4,122880
152,1024,120,1,0,0.092512,0.10416,0.021504,0.017408,0.10416,6.90996,6.4,122880
153,1024,120,1,0,0.110208,0.157632,0.022528,0.078848,0.157632,6.90996,6.4,122880
154,1024,120,1,0,0.089408,0.119648,0.021504,0.019456,0.119648,6.90996,6.4,122880
155,1024,120,1,0,0.114816,0.159616,0.022528,0.018432,0.159616,6.90996,6.4,122880
