frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
235,256,150,1,1,0.054816,0.073952,0.03072,0.01536,0.073952,20.9313,18,345600
236,256,150,1,1,0.133248,0.152096,0.029696,0.016384,0.152096,21.0051,18,345600
237,256,150,1,1,0.153056,0.14704,0.029696,0.016384,0.153056,21.1042,18,345600
238,256,150,1,1,0.122816,0.145536,0.028672,0.016384,0.145536,21.1419,18,345600
239,256,150,1,1,0.151744,0.17872,0.03072,0.01536,0.17872,21.1425,18,345600
240,256,150,1,1,0.143232,0.130496,0.029696,0.016384,0.143232,21.1766,18,345600
241,256,150,1,1,0.148352,0.127232,0.03072,0.01536,0.148352,21.235,18,345600
242,256,150,1,1,0.154016,0.123584,0.029696,0.01536,0.154016,21.2734,18,345600
243,256,150,1,1,0.076832,0.102752,0.028672,0.01536,0.102752,21.3585,18,345600
244,256,150,1,1,0.144768,0.139232,0.028672,0.016384,0.144768,21.4209,18,345600
245,256,150,1,1,0.181312,0.208224,0.031744,0.01536,0.208224,21.5838,18,345600
246,256,150,1,1,0.137568,0.1312,0.028672,0.016384,0.137568,21.6217,18,345600
247,256,150,1,1,0.119072,0.138336,0.03072,0.01536,0.138336,21.6393,18,345600
248,256,150,1,1,0.128352,0.140192,0.029696,0.017408,0.140192,21.5223,18,345600
249,256,150,1,1,0.409632,0.406592,0.03072,0.016384,0.409632,21.5115,18,345600
250,256,150,1,1,0.12944,0.140832,0.027648,0.016384,0.140832,21.4763,18,345600
251,256,150,1,1,0.157568,0.1856,0.029696,0.01536,0.1856,21.5471,18,345600
252,256,150,1,1,0.144192,0.131808,0.028672,0.017408,0.144192,21.6207,18,345600
253,256,150,1,1,0.133952,0.130688,0.029696,0.016384,0.133952,21.5998,18,345600
254,256,150,1,1,0.128576,0.151616,0.029696,0.016384,0.151616,21.6343,18,345600
255,256,150,1,1,0.174816,0.149472,0.028672,0.016384,0.174816,21.5721,18,345600
256,256,150,1,1,0.064,0.061088,0.028672,0.01536,0.064,21.579,18,345600
257,256,150,1,1,0.144864,0.165504,0.03072,0.01536,0.165504,21.5487,18,345600
258,256,150,1,1,0.12336,0.145312,0.028672,0.01536,0.145312,21.529,18,345600
259,256,150,1,1,0.131264,0.159264,0.029696,0.016384,0.159264,21.6365,18,345600
260,256,150,1,1,0.119232,0.140736,0.029696,0.016384,0.140736,21.6204,18,345600
261,256,150,1,1,0.11536,0.140096,0.03072,0.016384,0.140096,21.6361,18,345600
262,256,150,1,1,0.071968,0.064256,0.029696,0.016384,0.071968,21.6284,18,345600
263,256,150,1,1,0.146624,0.174656,0.029696,0.016384,0.174656,21.5736,18,345600
264,256,150,1,1,0.147648,0.175616,0.029696,0.017408,0.175616,21.5754,18,345600
265,256,150,1,1,0.209056,0.235968,0.031744,0.016384,0.235968,21.6002,18,345600
266,256,150,1,1,0.125184,0.12992,0.029696,0.016384,0.12992,21.6594,18,345600
267,256,150,1,1,0.126304,0.141664,0.03072,0.01536,0.141664,21.6875,18,345600
268,256,150,1,1,0.115072,0.138368,0.03072,0.016384,0.138368,21.6855,18,345600
269,256,150,1,1,0.117632,0.139648,0.029696,0.016384,0.139648,21.706,18,345600
270,256,150,1,1,0.07536,0.10256,0.028672,0.027648,0.10256,21.7243,18,345600
271,256,150,1,1,0.134208,0.158208,0.028672,0.016384,0.158208,21.6602,18,345600
272,256,150,1,1,0.14784,0.116,0.027648,0.016384,0.14784,21.657,18,345600
273,256,150,1,1,0.15184,0.17824,0.031744,0.016384,0.17824,21.7206,18,345600
274,256,150,1,1,0.358048,0.384992,0.029696,0.01536,0.384992,21.7007,18,345600
275,256,150,1,1,0.235616,0.263584,0.029696,0.01536,0.263584,21.7287,18,345600
276,256,150,1,1,0.15296,0.176096,0.03072,0.017408,0.176096,21.7084,18,345600
277,256,150,1,1,0.150752,0.149728,0.03072,0.01536,0.150752,21.7061,18,345600
278,256,150,1,1,0.116,0.14064,0.029696,0.016384,0.14064,21.6815,18,345600
279,256,150,1,1,0.114144,0.130464,0.03072,0.016384,0.130464,21.66,18,345600
280,256,150,1,1,0.152064,0.180096,0.029696,0.016384,0.180096,21.6702,18,345600
